time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,age,gender,t_pupils
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,13,Male,27225
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,13,Total,52595
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,14,Female,27080
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,14,Male,29029
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,14,Total,56109
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,15,Female,26919
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,15,Male,29207
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,15,Total,56126
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,16,Female,22313
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,16,Male,23251
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,16,Total,45564
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,17,Female,20653
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,17,Male,21381
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,17,Total,42034
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,18,Female,2636
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,18,Male,3286
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,18,Total,5922
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,19 and over,Female,582
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,19 and over,Male,853
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,19 and over,Total,1435
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,2 or under,Female,6611
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,2 or under,Male,6570
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,2 or under,Total,13181
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,3,Female,9453
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,3,Male,9500
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,3,Total,18953
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,4,Female,11840
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,4,Male,12324
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,4,Total,24164
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,5,Female,12488
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,5,Male,12991
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,5,Total,25479
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,6,Female,13296
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,6,Male,14017
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,6,Total,27313
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,7,Female,14873
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,7,Male,15397
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,7,Total,30270
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,8,Female,15425
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,8,Male,16832
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,8,Total,32257
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,9,Female,16818
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,9,Male,18383
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,9,Total,35201
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Female,293316
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Male,312548
202223,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,Total,606655
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,10,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,10,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,10,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,11,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,11,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,11,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,12,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,12,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,12,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,13,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,13,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,13,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,14,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,14,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,14,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,15,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,15,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,15,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,16,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,16,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,16,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,17,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,17,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,17,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,18,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,18,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,18,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,19 and over,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,19 and over,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,19 and over,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,2 or under,Female,7794
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,2 or under,Male,8318
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,2 or under,Total,23736
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,3,Female,12774
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,3,Male,14022
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,3,Total,53297
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,4,Female,261
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,4,Male,513
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,4,Total,59264
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,5,Female,2
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,5,Male,13
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,5,Total,15
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,6,Female,1
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,6,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,6,Total,1
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,7,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,7,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,7,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,8,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,8,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,8,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,9,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,9,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,9,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Female,20832
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Male,22866
202223,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,Total,136313
202223,Academic year,National,K02000001,United Kingdom,,,Primary,10,Female,374627
202223,Academic year,National,K02000001,United Kingdom,,,Primary,10,Male,386618
202223,Academic year,National,K02000001,United Kingdom,,,Primary,10,Total,761245
202223,Academic year,National,K02000001,United Kingdom,,,Primary,11,Female,31754
202223,Academic year,National,K02000001,United Kingdom,,,Primary,11,Male,33546
202223,Academic year,National,K02000001,United Kingdom,,,Primary,11,Total,65300
202223,Academic year,National,K02000001,United Kingdom,,,Primary,12,Female,1834
202223,Academic year,National,K02000001,United Kingdom,,,Primary,12,Male,3132
202223,Academic year,National,K02000001,United Kingdom,,,Primary,12,Total,4966
202223,Academic year,National,K02000001,United Kingdom,,,Primary,13,Female,5
202223,Academic year,National,K02000001,United Kingdom,,,Primary,13,Male,6
202223,Academic year,National,K02000001,United Kingdom,,,Primary,13,Total,11
202223,Academic year,National,K02000001,United Kingdom,,,Primary,14,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,14,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,14,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,15,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,15,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,15,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,16,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,16,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,16,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,17,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,17,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,17,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,18,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,18,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,18,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,19 and over,Female,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,19 and over,Male,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,19 and over,Total,0
202223,Academic year,National,K02000001,United Kingdom,,,Primary,2 or under,Female,30916
202223,Academic year,National,K02000001,United Kingdom,,,Primary,2 or under,Male,31387
202223,Academic year,National,K02000001,United Kingdom,,,Primary,2 or under,Total,62303
202223,Academic year,National,K02000001,United Kingdom,,,Primary,3,Female,121694
202223,Academic year,National,K02000001,United Kingdom,,,Primary,3,Male,124752
202223,Academic year,National,K02000001,United Kingdom,,,Primary,3,Total,246446
202223,Academic year,National,K02000001,United Kingdom,,,Primary,4,Female,316760
202223,Academic year,National,K02000001,United Kingdom,,,Primary,4,Male,329733
202223,Academic year,National,K02000001,United Kingdom,,,Primary,4,Total,646493
202223,Academic year,National,K02000001,United Kingdom,,,Primary,5,Female,351978
202223,Academic year,National,K02000001,United Kingdom,,,Primary,5,Male,365491
202223,Academic year,National,K02000001,United Kingdom,,,Primary,5,Total,717469
202223,Academic year,National,K02000001,United Kingdom,,,Primary,6,Female,365044
202223,Academic year,National,K02000001,United Kingdom,,,Primary,6,Male,379751
202223,Academic year,National,K02000001,United Kingdom,,,Primary,6,Total,744795
202223,Academic year,National,K02000001,United Kingdom,,,Primary,7,Female,363855
202223,Academic year,National,K02000001,United Kingdom,,,Primary,7,Male,378449
202223,Academic year,National,K02000001,United Kingdom,,,Primary,7,Total,742304
202223,Academic year,National,K02000001,United Kingdom,,,Primary,8,Female,365539
202223,Academic year,National,K02000001,United Kingdom,,,Primary,8,Male,378618
202223,Academic year,National,K02000001,United Kingdom,,,Primary,8,Total,744157
202223,Academic year,National,K02000001,United Kingdom,,,Primary,9,Female,366261
202223,Academic year,National,K02000001,United Kingdom,,,Primary,9,Male,378758
202223,Academic year,National,K02000001,United Kingdom,,,Primary,9,Total,745019
202223,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Female,2690267
202223,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Male,2790241
202223,Academic year,National,K02000001,United Kingdom,,,Primary,Total,Total,5480508
202223,Academic year,National,K02000001,United Kingdom,,,Secondary,10,Female,10463
202223,Academic year,National,K02000001,United Kingdom,,,Secondary,10,Male,10812
202223,Academic year,National,K02000001,United Kingdom,,,Secondary,10,Total,21275
