time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,gender,t_fte_teachers
202021,Academic year,National,S92000003,Scotland,,,Nursery,Total,728.5
202021,Academic year,National,S92000003,Scotland,,,Primary,Female,22894.77
202021,Academic year,National,S92000003,Scotland,,,Primary,Male,2756.43
202021,Academic year,National,S92000003,Scotland,,,Primary,Total,25651.19
202021,Academic year,National,S92000003,Scotland,,,Secondary,Female,15505.39
202021,Academic year,National,S92000003,Scotland,,,Secondary,Male,8571.82
202021,Academic year,National,S92000003,Scotland,,,Secondary,Total,24077.21
202021,Academic year,National,S92000003,Scotland,,,Special,Female,1487.91
202021,Academic year,National,S92000003,Scotland,,,Special,Male,446.47
202021,Academic year,National,S92000003,Scotland,,,Special,Total,1934.38
202021,Academic year,National,S92000003,Scotland,,,Total,Female,41290.8302745875
202021,Academic year,National,S92000003,Scotland,,,Total,Male,12109.4097254125
202021,Academic year,National,S92000003,Scotland,,,Total,Total,53400.24
202021,Academic year,National,S92000003,Scotland,,,Total maintained,Female,41290.8302745875
202021,Academic year,National,S92000003,Scotland,,,Total maintained,Male,12109.4097254125
202021,Academic year,National,S92000003,Scotland,,,Total maintained,Total,53400.24
202122,Academic year,National,S92000003,Scotland,,,Nursery,Female,664.310000053644
202122,Academic year,National,S92000003,Scotland,,,Nursery,Male,39.74
202122,Academic year,National,S92000003,Scotland,,,Nursery,Total,704.050000053644
202122,Academic year,National,S92000003,Scotland,,,Primary,Female,23000.76
202122,Academic year,National,S92000003,Scotland,,,Primary,Male,2805.75
202122,Academic year,National,S92000003,Scotland,,,Primary,Total,25806.51
202122,Academic year,National,S92000003,Scotland,,,Secondary,Female,16031.71
202122,Academic year,National,S92000003,Scotland,,,Secondary,Male,8749.85
202122,Academic year,National,S92000003,Scotland,,,Secondary,Total,24781.56
202122,Academic year,National,S92000003,Scotland,,,Special,Female,1540.2
202122,Academic year,National,S92000003,Scotland,,,Special,Male,464.45
202122,Academic year,National,S92000003,Scotland,,,Special,Total,2004.65
202122,Academic year,National,S92000003,Scotland,,,Total,Female,41939.8884148048
202122,Academic year,National,S92000003,Scotland,,,Total,Male,12345.2615851952
202122,Academic year,National,S92000003,Scotland,,,Total,Total,54285.15
202122,Academic year,National,S92000003,Scotland,,,Total maintained,Female,41939.8884148048
202122,Academic year,National,S92000003,Scotland,,,Total maintained,Male,12345.2615851952
202122,Academic year,National,S92000003,Scotland,,,Total maintained,Total,54285.15
202223,Academic year,National,S92000003,Scotland,,,Nursery,Female,691.706
202223,Academic year,National,S92000003,Scotland,,,Nursery,Male,42.31
202223,Academic year,National,S92000003,Scotland,,,Nursery,Total,734.016
202223,Academic year,National,S92000003,Scotland,,,Primary,Female,22682.19
202223,Academic year,National,S92000003,Scotland,,,Primary,Male,2768.67
202223,Academic year,National,S92000003,Scotland,,,Primary,Total,25450.86
202223,Academic year,National,S92000003,Scotland,,,Secondary,Female,16213.58
202223,Academic year,National,S92000003,Scotland,,,Secondary,Male,8660.18
202223,Academic year,National,S92000003,Scotland,,,Secondary,Total,24873.76
202223,Academic year,National,S92000003,Scotland,,,Special,Female,1625.84
202223,Academic year,National,S92000003,Scotland,,,Special,Male,471.38
202223,Academic year,National,S92000003,Scotland,,,Special,Total,2097.22
202223,Academic year,National,S92000003,Scotland,,,Total,Female,41947.480969219
202223,Academic year,National,S92000003,Scotland,,,Total,Male,12245.849030781
202223,Academic year,National,S92000003,Scotland,,,Total,Total,54193.33
202223,Academic year,National,S92000003,Scotland,,,Total maintained,Female,41947.480969219
202223,Academic year,National,S92000003,Scotland,,,Total maintained,Male,12245.849030781
202223,Academic year,National,S92000003,Scotland,,,Total maintained,Total,54193.33
202223,Academic year,National,W92000004,Wales,,,Middle,Male,c
202223,Academic year,National,W92000004,Wales,,,Middle,Female,c
202223,Academic year,National,W92000004,Wales,,,Middle,Total,1507.01538461538
202223,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Male,409.5
202223,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Female,774.923076923077
202223,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,1184.42307692308
202223,Academic year,National,W92000004,Wales,,,Nursery,Male,c
202223,Academic year,National,W92000004,Wales,,,Nursery,Female,c
202223,Academic year,National,W92000004,Wales,,,Nursery,Total,24.6461538461538
202223,Academic year,National,W92000004,Wales,,,Primary,Male,2110.15384615385
202223,Academic year,National,W92000004,Wales,,,Primary,Female,9841.98461538462
202223,Academic year,National,W92000004,Wales,,,Primary,Total,11952.1384615385
202223,Academic year,National,W92000004,Wales,,,Secondary,Male,3682.90769230769
202223,Academic year,National,W92000004,Wales,,,Secondary,Female,6867.10769230769
202223,Academic year,National,W92000004,Wales,,,Secondary,Total,10550.0153846154
202223,Academic year,National,W92000004,Wales,,,Special,Male,218.876923076923
202223,Academic year,National,W92000004,Wales,,,Special,Female,631.538461538462
202223,Academic year,National,W92000004,Wales,,,Special,Total,850.415384615385
202223,Academic year,National,W92000004,Wales,,,Total,Male,6874.3
202223,Academic year,National,W92000004,Wales,,,Total,Female,19194.3538461538
202223,Academic year,National,W92000004,Wales,,,Total,Total,26068.6538461538
202223,Academic year,National,W92000004,Wales,,,Total maintained,Male,6464.8
202223,Academic year,National,W92000004,Wales,,,Total maintained,Female,18419.4307692308
202223,Academic year,National,W92000004,Wales,,,Total maintained,Total,24884.2307692308
202122,Academic year,National,W92000004,Wales,,,Middle,Total,1270.96923076923
202122,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Male,425.384615384615
202122,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Female,756.653846153846
202122,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,1182.03846153846
202122,Academic year,National,W92000004,Wales,,,Nursery,Total,28.7384615384615
202122,Academic year,National,W92000004,Wales,,,Primary,Male,2155.16923076923
202122,Academic year,National,W92000004,Wales,,,Primary,Female,9902.69230769231
202122,Academic year,National,W92000004,Wales,,,Primary,Total,12057.8615384615
202122,Academic year,National,W92000004,Wales,,,Secondary,Male,3657.23076923077
202122,Academic year,National,W92000004,Wales,,,Secondary,Female,6826
202122,Academic year,National,W92000004,Wales,,,Secondary,Total,10483.2307692308
202122,Academic year,National,W92000004,Wales,,,Special,Male,215.230769230769
202122,Academic year,National,W92000004,Wales,,,Special,Female,600.492307692308
202122,Academic year,National,W92000004,Wales,,,Special,Total,815.723076923077
202122,Academic year,National,W92000004,Wales,,,Total,Male,6848
202122,Academic year,National,W92000004,Wales,,,Total,Female,18990.5615384615
202122,Academic year,National,W92000004,Wales,,,Total,Total,25838.5615384615
202122,Academic year,National,W92000004,Wales,,,Total maintained,Male,6422.61538461538
202122,Academic year,National,W92000004,Wales,,,Total maintained,Female,18233.9076923077
202122,Academic year,National,W92000004,Wales,,,Total maintained,Total,24656.5230769231
202021,Academic year,National,W92000004,Wales,,,Middle,Total,1223.24615384615
202021,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Male,577.538461538462
202021,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Female,1094.57692307692
202021,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,1672.11538461538
202021,Academic year,National,W92000004,Wales,,,Nursery,Total,31.2153846153846
202021,Academic year,National,W92000004,Wales,,,Primary,Male,2098.32307692308
202021,Academic year,National,W92000004,Wales,,,Primary,Female,9690.73846153846
202021,Academic year,National,W92000004,Wales,,,Primary,Total,11789.0615384615
202021,Academic year,National,W92000004,Wales,,,Secondary,Male,3522.36923076923
202021,Academic year,National,W92000004,Wales,,,Secondary,Female,6615.15384615385
202021,Academic year,National,W92000004,Wales,,,Secondary,Total,10137.5230769231
202021,Academic year,National,W92000004,Wales,,,Special,Male,201.138461538462
202021,Academic year,National,W92000004,Wales,,,Special,Female,559.276923076923
202021,Academic year,National,W92000004,Wales,,,Special,Total,760.415384615385
202021,Academic year,National,W92000004,Wales,,,Total,Male,6786.61538461538
202021,Academic year,National,W92000004,Wales,,,Total,Female,18826.9615384615
202021,Academic year,National,W92000004,Wales,,,Total,Total,25613.5769230769
202021,Academic year,National,W92000004,Wales,,,Total maintained,Male,6209.07692307692
202021,Academic year,National,W92000004,Wales,,,Total maintained,Female,17732.3846153846
202021,Academic year,National,W92000004,Wales,,,Total maintained,Total,23941.4615384615
201516,Academic year,National,W92000004,Wales,,,Nursery,Total,42.261539
201516,Academic year,National,W92000004,Wales,,,Primary,Female,10066.49237
201516,Academic year,National,W92000004,Wales,,,Primary,Male,2104.276939
201516,Academic year,National,W92000004,Wales,,,Primary,Total,12170.769309
201516,Academic year,National,W92000004,Wales,,,Secondary,Female,7038.369241
201516,Academic year,National,W92000004,Wales,,,Secondary,Male,3945.569237
201516,Academic year,National,W92000004,Wales,,,Secondary,Total,10983.938478
201516,Academic year,National,W92000004,Wales,,,Special,Female,502.29231
201516,Academic year,National,W92000004,Wales,,,Special,Male,191.307694
201516,Academic year,National,W92000004,Wales,,,Special,Total,693.600004
201516,Academic year,National,W92000004,Wales,,,Total maintained,Female,17876.49238
201516,Academic year,National,W92000004,Wales,,,Total maintained,Male,6359.292331
201516,Academic year,National,W92000004,Wales,,,Total maintained,Total,24235.784711
201516,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Female,666.807692
201516,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Male,439.423076
201516,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,1106.230768
201516,Academic year,National,W92000004,Wales,,,Total,Female,18543.300072
201516,Academic year,National,W92000004,Wales,,,Total,Male,6798.715407
201516,Academic year,National,W92000004,Wales,,,Total,Total,25342.015479
201516,Academic year,National,W92000004,Wales,,,Middle,Total,345.215384
201617,Academic year,National,W92000004,Wales,,,Nursery,Total,33.476923
201617,Academic year,National,W92000004,Wales,,,Primary,Female,9965.492378
201617,Academic year,National,W92000004,Wales,,,Primary,Male,2090.153858
201617,Academic year,National,W92000004,Wales,,,Primary,Total,12055.646236
201617,Academic year,National,W92000004,Wales,,,Secondary,Female,6811.153854
201617,Academic year,National,W92000004,Wales,,,Secondary,Male,3782.523081
201617,Academic year,National,W92000004,Wales,,,Secondary,Total,10593.676935
201617,Academic year,National,W92000004,Wales,,,Special,Female,511.861538
201617,Academic year,National,W92000004,Wales,,,Special,Male,182.476923
201617,Academic year,National,W92000004,Wales,,,Special,Total,694.338461
201617,Academic year,National,W92000004,Wales,,,Total maintained,Female,17683.41546
201617,Academic year,National,W92000004,Wales,,,Total maintained,Male,6226.4154
201617,Academic year,National,W92000004,Wales,,,Total maintained,Total,23909.83086
201617,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Female,725.692308
201617,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Male,432.038463
201617,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,1157.730771
201617,Academic year,National,W92000004,Wales,,,Total,Female,18409.107768
201617,Academic year,National,W92000004,Wales,,,Total,Male,6658.453863
201617,Academic year,National,W92000004,Wales,,,Total,Total,25067.561631
201617,Academic year,National,W92000004,Wales,,,Middle,Total,532.692307
201718,Academic year,National,W92000004,Wales,,,Nursery,Total,38.938462
201718,Academic year,National,W92000004,Wales,,,Primary,Female,9817.923142
201718,Academic year,National,W92000004,Wales,,,Primary,Male,2122.830788
201718,Academic year,National,W92000004,Wales,,,Primary,Total,11940.75393
201718,Academic year,National,W92000004,Wales,,,Secondary,Female,6791.52308
201718,Academic year,National,W92000004,Wales,,,Secondary,Male,3667.138464
201718,Academic year,National,W92000004,Wales,,,Secondary,Total,10458.661544
201718,Academic year,National,W92000004,Wales,,,Special,Female,519.72308
201718,Academic year,National,W92000004,Wales,,,Special,Male,198.830771
201718,Academic year,National,W92000004,Wales,,,Special,Total,718.553851
201718,Academic year,National,W92000004,Wales,,,Total maintained,Female,17655.24622
201718,Academic year,National,W92000004,Wales,,,Total maintained,Male,6215.338485
201718,Academic year,National,W92000004,Wales,,,Total maintained,Total,23870.584705
201718,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Female,745.115386
201718,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Male,460.384615
201718,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,1205.500001
201718,Academic year,National,W92000004,Wales,,,Total,Female,18400.361606
201718,Academic year,National,W92000004,Wales,,,Total,Male,6675.7231
201718,Academic year,National,W92000004,Wales,,,Total,Total,25076.084706
201718,Academic year,National,W92000004,Wales,,,Middle,Total,713.676922
201819,Academic year,National,W92000004,Wales,,,Nursery,Total,29.984615
201819,Academic year,National,W92000004,Wales,,,Primary,Female,9723.523141
201819,Academic year,National,W92000004,Wales,,,Primary,Male,2105.707704
201819,Academic year,National,W92000004,Wales,,,Primary,Total,11829.230845
201819,Academic year,National,W92000004,Wales,,,Secondary,Female,6494.261542
201819,Academic year,National,W92000004,Wales,,,Secondary,Male,3517.553853
201819,Academic year,National,W92000004,Wales,,,Secondary,Total,10011.815395
201819,Academic year,National,W92000004,Wales,,,Special,Female,537.800001
201819,Academic year,National,W92000004,Wales,,,Special,Male,203.169232
201819,Academic year,National,W92000004,Wales,,,Special,Total,740.969233
201819,Academic year,National,W92000004,Wales,,,Total maintained,Female,17454.50776
201819,Academic year,National,W92000004,Wales,,,Total maintained,Male,6138.815404
201819,Academic year,National,W92000004,Wales,,,Total maintained,Total,23593.323164
201819,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Female,755.461539
201819,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Male,428.384615
201819,Academic year,National,W92000004,Wales,,,Non-maintained mainstream,Total,1183.846154
201819,Academic year,National,W92000004,Wales,,,Total,Female,18209.969299
201819,Academic year,National,W92000004,Wales,,,Total,Male,6567.200019
201819,Academic year,National,W92000004,Wales,,,Total,Total,24777.169318
201819,Academic year,National,W92000004,Wales,,,Middle,Total,981.323077
201920,Academic year,National,W92000004,Wales,,,Nursery,Total,31.261538
201920,Academic year,National,W92000004,Wales,,,Primary,Female,9601.261607
201920,Academic year,National,W92000004,Wales,,,Primary,Male,2085.415401
201920,Academic year,National,W92000004,Wales,,,Primary,Total,11686.677008
201920,Academic year,National,W92000004,Wales,,,Secondary,Female,6461.384615
201920,Academic year,National,W92000004,Wales,,,Secondary,Male,3512.107692
201920,Academic year,National,W92000004,Wales,,,Secondary,Total,9973.492307
201920,Academic year,National,W92000004,Wales,,,Special,Female,545.830771
201920,Academic year,National,W92000004,Wales,,,Special,Male,200.292307
201920,Academic year,National,W92000004,Wales,,,Special,Total,746.123078
201920,Academic year,National,W92000004,Wales,,,Total maintained,Female,17443.5693
201920,Academic year,National,W92000004,Wales,,,Total maintained,Male,6150.923095
201920,Academic year,National,W92000004,Wales,,,Total maintained,Total,23594.492395
201920,Academic year,National,W92000004,Wales,,,Total,Female,17443.5693
201920,Academic year,National,W92000004,Wales,,,Total,Male,6150.923095
201920,Academic year,National,W92000004,Wales,,,Total,Total,23594.492395
201920,Academic year,National,W92000004,Wales,,,Middle,Total,1156.938466
201516,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
201516,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
201516,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,100.16
201516,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,193.383333333333
201516,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,0
201516,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,193.383333333333
201516,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,6912.27222222221
201516,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1360.36975308642
201516,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8272.64197530866
201516,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6296.3648148148
201516,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,3012.88271604938
201516,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,9309.24753086421
201516,Academic year,National,N92000002,Northern Ireland,,,Special,Female,640.093518518518
201516,Academic year,National,N92000002,Northern Ireland,,,Special,Male,155.492901234568
201516,Academic year,National,N92000002,Northern Ireland,,,Special,Total,795.586419753087
201516,Academic year,National,N92000002,Northern Ireland,,,Total,Female,14042.1138888889
201516,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4528.74537037037
201516,Academic year,National,N92000002,Northern Ireland,,,Total,Total,18671.0192592593
201516,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,14042.1138888889
201516,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4528.74537037037
201516,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,18570.8592592593
201617,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
201617,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
201617,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,100
201617,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,191.149382716049
201617,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,0
201617,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,191.149382716049
201617,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,6882.2552469136
201617,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1387.83024691358
201617,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8270.08549382716
201617,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6231.27037037037
201617,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,2957.31604938272
201617,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,9188.58641975309
201617,Academic year,National,N92000002,Northern Ireland,,,Special,Female,667.719135802469
201617,Academic year,National,N92000002,Northern Ireland,,,Special,Male,171.892592592593
201617,Academic year,National,N92000002,Northern Ireland,,,Special,Total,839.611728395062
201617,Academic year,National,N92000002,Northern Ireland,,,Total,Female,13972.3941358025
201617,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4517.03888888889
201617,Academic year,National,N92000002,Northern Ireland,,,Total,Total,18589.4330246914
201617,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,13972.3941358025
201617,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4517.03888888889
201617,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,18489.4330246914
201718,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
201718,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
201718,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,90.9916666666667
201718,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,191.876551404411
201718,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,0
201718,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,191.876551404411
201718,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,6911.29626042695
201718,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1390.26426133226
201718,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8304.4
201718,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6189.63851432508
201718,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,2917.05753987472
201718,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,9103.88848502459
201718,Academic year,National,N92000002,Northern Ireland,,,Special,Female,705.287373669354
201718,Academic year,National,N92000002,Northern Ireland,,,Special,Male,184.19136648443
201718,Academic year,National,N92000002,Northern Ireland,,,Special,Total,889.478740153783
201718,Academic year,National,N92000002,Northern Ireland,,,Total,Female,13998.0986998258
201718,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4491.51316769141
201718,Academic year,National,N92000002,Northern Ireland,,,Total,Total,18580.6035341839
201718,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,13998.0986998258
201718,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4491.51316769141
201718,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,18489.6118675172
201819,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
201819,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
201819,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,93.4
201819,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,c
201819,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,c
201819,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,189.320061728395
201819,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,6816.11018518519
201819,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1386.98333333333
201819,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8203.09351851849
201819,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6181.64938271605
201819,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,2872.67654320988
201819,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,9054.32592592593
201819,Academic year,National,N92000002,Northern Ireland,,,Special,Female,c
201819,Academic year,National,N92000002,Northern Ireland,,,Special,Male,c
201819,Academic year,National,N92000002,Northern Ireland,,,Special,Total,889.642592592592
201819,Academic year,National,N92000002,Northern Ireland,,,Total,Female,13885.7185185185
201819,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4450.66358024691
201819,Academic year,National,N92000002,Northern Ireland,,,Total,Total,18429.7820987654
201819,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,13885.7185185185
201819,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4450.66358024691
201819,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,18336.3820987654
201920,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
201920,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
201920,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,83.3
201920,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,191.51
201920,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,0
201920,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,191.51
201920,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,6762.18
201920,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1371.36
201920,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8133.54
201920,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6280.19
201920,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,2890.4
201920,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,9170.59
201920,Academic year,National,N92000002,Northern Ireland,,,Special,Female,729.95
201920,Academic year,National,N92000002,Northern Ireland,,,Special,Male,197.05
201920,Academic year,National,N92000002,Northern Ireland,,,Special,Total,927
201920,Academic year,National,N92000002,Northern Ireland,,,Total,Female,13963.83
201920,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4458.81
201920,Academic year,National,N92000002,Northern Ireland,,,Total,Total,18505.94
201920,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,13963.83
201920,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4458.81
201920,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,18422.64
202021,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
202021,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
202021,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,84.8
202021,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,191.85
202021,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,0
202021,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,191.85
202021,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,6942.75
202021,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1397.76
202021,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8340.51
202021,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6460.55
202021,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,2968.55
202021,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,9429.1
202021,Academic year,National,N92000002,Northern Ireland,,,Special,Female,748.88
202021,Academic year,National,N92000002,Northern Ireland,,,Special,Male,206.24
202021,Academic year,National,N92000002,Northern Ireland,,,Special,Total,955.12
202021,Academic year,National,N92000002,Northern Ireland,,,Total,Female,14344.03
202021,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4572.55
202021,Academic year,National,N92000002,Northern Ireland,,,Total,Total,19001.38
202021,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,14344.03
202021,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4572.55
202021,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,18916.58
202122,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
202122,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
202122,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,90.1
202122,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,190.358024691358
202122,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,0
202122,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,190.358024691358
202122,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,7001.81944444444
202122,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1423.86296296296
202122,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8425.6824074074
202122,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6678.64938271605
202122,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,3047.92006172839
202122,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,9726.56944444444
202122,Academic year,National,N92000002,Northern Ireland,,,Special,Female,807.705555555556
202122,Academic year,National,N92000002,Northern Ireland,,,Special,Male,213.118518518519
202122,Academic year,National,N92000002,Northern Ireland,,,Special,Total,1020.82407407408
202122,Academic year,National,N92000002,Northern Ireland,,,Total,Female,14678.5324074074
202122,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4684.90154320988
202122,Academic year,National,N92000002,Northern Ireland,,,Total,Total,19453.5339506173
202122,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,14678.5324074074
202122,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4684.90154320988
202122,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,19363.4339506173
202223,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Female,x
202223,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Male,x
202223,Academic year,National,N92000002,Northern Ireland,,,Non-maintained mainstream,Total,93.6
202223,Academic year,National,N92000002,Northern Ireland,,,Nursery,Female,189.509267262471
202223,Academic year,National,N92000002,Northern Ireland,,,Nursery,Male,0
202223,Academic year,National,N92000002,Northern Ireland,,,Nursery,Total,189.509267262471
202223,Academic year,National,N92000002,Northern Ireland,,,Primary,Female,7111.37189796692
202223,Academic year,National,N92000002,Northern Ireland,,,Primary,Male,1443.84790586969
202223,Academic year,National,N92000002,Northern Ireland,,,Primary,Total,8555.21980383662
202223,Academic year,National,N92000002,Northern Ireland,,,Secondary,Female,6879.56015841666
202223,Academic year,National,N92000002,Northern Ireland,,,Secondary,Male,3156.79397121477
202223,Academic year,National,N92000002,Northern Ireland,,,Secondary,Total,10036.3541296314
202223,Academic year,National,N92000002,Northern Ireland,,,Special,Female,846.783059790105
202223,Academic year,National,N92000002,Northern Ireland,,,Special,Male,232.10926993217
202223,Academic year,National,N92000002,Northern Ireland,,,Special,Total,1078.89232972228
202223,Academic year,National,N92000002,Northern Ireland,,,Total,Female,15027.2243834362
202223,Academic year,National,N92000002,Northern Ireland,,,Total,Male,4832.75114701663
